,Unnamed: 0,label,msisdn,aon,daily_decr30,daily_decr90,rental30,rental90,last_rech_date_ma,last_rech_date_da,last_rech_amt_ma,cnt_ma_rech30,fr_ma_rech30,sumamnt_ma_rech30,medianamnt_ma_rech30,medianmarechprebal30,cnt_ma_rech90,fr_ma_rech90,sumamnt_ma_rech90,medianamnt_ma_rech90,medianmarechprebal90,cnt_da_rech30,fr_da_rech30,cnt_da_rech90,fr_da_rech90,cnt_loans30,amnt_loans30,maxamnt_loans30,medianamnt_loans30,cnt_loans90,amnt_loans90,maxamnt_loans90,medianamnt_loans90,payback30,payback90,pcircle,pdate
9162,9163,1,78385I89235,1899.0,2248.339,2264.71,255.96,284.4,9.0,19.0,8000,5,6.0,24491.0,1539.0,0.40000000000009095,6,42,24664,1539.0,0.900000000000091,1.0,0.0,1,0,3,18,6.0,0.0,3.0,18,6,0.0,3.0,3.0,UPW,2016-07-03
95290,95291,1,17990I82734,69.0,18.4,18.4,1574.88,1574.88,4.0,0.0,773,2,13.0,1543.0,771.5,45.0,3,43,2316,773.0,30.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-24
123993,123994,1,97675I70783,348.0,26168.5506666667,26197.26,6508.99,7959.11,1.0,0.0,1539,19,0.0,22324.0,773.0,198.0,22,0,25409,773.0,83.5,0.0,0.0,0,0,9,78,12.0,1.0,11.0,90,12,0.0,5.55555555555556,13.909090909090901,UPW,2016-07-28
204267,204268,1,12363I90584,1828.0,1.811,1.811,242.64,242.64,6.0,0.0,1547,1,0.0,1547.0,1547.0,1515.64,2,31,2494,1247.0,766.64,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-01
138413,138414,0,42100I70780,355.0,-0.85,-0.85,156.45,156.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-15
38671,38672,1,35144I85350,480.0,84.62200000000001,84.62200000000001,406.98,406.98,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-06
206408,206409,1,96537I88649,836.0,7.86666666666667,7.86666666666667,142.2,142.2,1.0,0.0,1539,3,0.0,2485.0,773.0,586.0,3,0,2485,773.0,586.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-10
92756,92757,1,41512I90584,370.0,10877.152,10928.84,4566.92,4754.65999999999,1.0,0.0,770,12,1.0,9240.0,770.0,48.4,22,2,17477,770.0,30.4,0.0,0.0,0,0,9,54,6.0,0.0,17.0,102,6,0.0,4.11111111111111,3.3529411764705896,UPW,2016-07-21
169344,169345,0,33505I82734,176.0,10.2666666666667,10.2666666666667,282.2,282.2,14.0,0.0,773,1,0.0,773.0,773.0,80.0,1,0,773,773.0,80.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-20
81092,81093,1,16561I90844,239.0,903.2000000000011,906.000000000001,99.56,99.56,2.0,0.0,770,1,0.0,770.0,770.0,-136.0,1,0,770,770.0,-136.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-14
152980,152981,1,98963I70372,102.0,310.941,310.941,637.74,637.74,1.0,0.0,8000,3,9.0,16773.0,8000.0,0.0,3,9,16773,8000.0,0.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,9.0,9.0,UPW,2016-06-27
153851,153852,1,04196I89234,2049.0,23.067333333333302,23.067333333333302,1301.02,1301.02,1.0,0.0,770,4,4.0,3260.0,770.0,55.5,4,4,3260,770.0,55.5,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,4.33333333333333,4.33333333333333,UPW,2016-06-14
93677,93678,1,63400I70374,747.0,19203.457,19243.57,3902.87,4873.79,7.0,0.0,4048,7,0.0,15992.0,1539.0,60.03,11,0,22148,1539.0,60.03,0.0,0.0,0,0,3,36,12.0,0.0,4.0,42,12,0.0,4.66666666666667,4.66666666666667,UPW,2016-07-27
199432,199433,1,21272I90841,793.0,8.71666666666667,8.71666666666667,301.82,301.82,37.0,0.0,947,0,0.0,0.0,0.0,0.0,1,0,947,947.0,30.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-02
208032,208033,1,59016I70784,515.0,9.33333333333333,9.33333333333333,304.12,304.12,6.0,0.0,773,2,0.0,2320.0,1160.0,25.5,5,0,4213,773.0,120.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,4.0,4.0,UPW,2016-06-04
158410,158411,1,15920I95201,424.0,12119.752,12132.82,4550.35,4594.35,13.0,0.0,10000,3,5.0,12309.0,1539.0,6.0,3,5,12309,1539.0,6.0,0.0,0.0,0,0,3,18,6.0,0.0,4.0,24,6,0.0,7.33333333333333,7.33333333333333,UPW,2016-07-22
185662,185663,0,60469I90580,255.0,2.6666666666666696,2.6666666666666696,861.9,861.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-10
58063,58064,1,23887I70788,444.0,98.2743333333333,98.2743333333333,601.35,601.35,1.0,0.0,2309,7,2.0,11728.0,1539.0,52.0,7,2,11728,1539.0,52.0,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,6.0,6.0,UPW,2016-06-19
30781,30782,1,41150I89237,62.0,10.1333333333333,10.1333333333333,38.0,38.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-19
55863,55864,1,94499I89230,1200.0,106.45,106.45,8162.7,8162.7,1.0,0.0,1539,5,6.0,12155.0,1539.0,189.07,5,6,12155,1539.0,189.07,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-30
171552,171553,1,85290I70787,518.0,37643.0,48052.3299999999,2897.63,5794.16,1.0,559946.507797576,770,10,1.0,27837.0,2743.5,44.17000000000011,23,2,66767,2309.0,64.1700000000001,0.0,0.0,0,0,7,42,6.0,0.0,18.0,108,6,0.0,1.625,2.1,UPW,2016-08-14
156826,156827,1,28623I70373,321.0,41050.0,66910.0000000001,6339.39,10769.8,1.0,0.0,1539,27,2.0,38477.0,1539.0,162.0,73,1,89734,1539.0,234.0,0.0,0.0,0,0,12,72,6.0,0.0,38.0,228,6,0.0,1.4117647058823501,1.39024390243902,UPW,2016-08-15
69800,69801,1,81154I85348,1064.0,3151.67,4651.67,8894.72,17704.5,8.0,0.0,770,2,3.0,1540.0,770.0,153.31,4,14,3080,770.0,88.3099999999999,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-08-16
170832,170833,1,63211I88690,225.0,8707.0,11006.35,904.64,2635.78,1.0,0.0,770,8,3.0,6929.0,770.0,32.0,15,0,14635,770.0,28.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-08-08
169171,169172,1,60328I90581,113.0,20990.0,30724.7,11533.36,15044.72,3.0,0.0,770,14,0.0,15597.0,770.0,64.5,45,0,48394,770.0,32.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,4.5,4.5,UPW,2016-08-10
16510,16511,1,80660I91190,119.0,53.989,53.989,171.99,171.99,8.0,0.0,4048,1,0.0,4048.0,4048.0,48.0,2,41,5595,2797.5,48.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-13
53033,53034,1,75798I82735,1393.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-19
209563,209564,1,12150I70780,574.0,74.7,74.7,752.94,752.94,11.0,0.0,5787,2,8.0,10727.0,5363.5,60.71,2,8,10727,5363.5,60.71,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-18
66664,66665,1,82747I70377,304.0,5862.7480000000005,5877.74,768.07,1641.91,3.0,0.0,1924,3,6.0,6157.0,1924.0,59.599999999999895,3,6,6157,1924.0,59.599999999999895,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,39.3333333333333,39.3333333333333,UPW,2016-07-24
193043,193044,1,45981I70371,469.0,4.301666666666669,4.301666666666669,366.5,366.5,7.0,0.0,1547,1,0.0,1547.0,1547.0,11.5,1,0,1547,1547.0,11.5,0.0,0.0,0,0,1,6,6.0,1.0,1.0,6,6,1.0,0.0,0.0,UPW,2016-06-05
164553,164554,1,72323I90844,480.0,8120.0,9235.900000000021,5139.39,5399.52,6.0,0.0,1539,2,15.0,3078.0,1539.0,63.5,4,15,6156,1539.0,60.0,0.0,0.0,0,0,3,18,6.0,0.0,4.0,24,6,0.0,13.0,28.75,UPW,2016-08-11
112157,112158,1,35809I84457,210.0,15805.14,15833.4,4089.54,6169.89,2.0,0.0,1539,6,3.0,8850.0,1539.0,33.5,8,3,11159,1539.0,33.5,0.0,0.0,0,0,4,36,12.0,0.0,5.0,42,12,0.0,5.75,5.75,UPW,2016-07-27
11864,11865,1,10652I70784,464.0,10.039,10.039,33.0,33.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-03
42621,42622,1,41428I85348,639.0,20.9366666666667,20.9366666666667,44.0,44.0,-11.0,0.0,1539,1,0.0,1539.0,1539.0,413.0,1,0,1539,1539.0,413.0,0.0,618662.14661859,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-22
128897,128898,1,60680I70783,432.0,5173.0,5173.0,2933.59,2933.59,1.0,0.0,1539,4,0.0,3849.0,770.0,46.5,4,0,3849,770.0,46.5,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.0,2.0,UPW,2016-08-21
29701,29702,1,63519I98378,281.0,70.2,70.2,719.0,719.0,4.0,0.0,770,4,11.0,7146.0,1154.5,22.27,5,36,10613,1539.0,9.269999999999982,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,3.0,3.0,UPW,2016-06-20
97158,97159,1,29464I84452,916.0,1075.826,1077.14,54.0,60.0,11.0,0.0,1539,1,0.0,1539.0,1539.0,6.20000000000005,1,0,1539,1539.0,6.20000000000005,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-03
108791,108792,1,16807I84454,829.0,2021.45,2058.5,3089.25,4324.63,13.0,0.0,1539,2,14.0,3078.0,1539.0,38.5,4,14,7299,1539.0,70.0,0.0,0.0,0,0,2,12,6.0,0.0,4.0,24,6,0.0,13.5,12.333333333333302,UPW,2016-07-19
97763,97764,1,33873I70781,663.0,4818.0,6814.70999999999,292.68,524.58,4.0,0.0,773,3,15.0,2316.0,773.0,10.2,7,14,6953,773.0,10.2,0.0,0.0,0,0,3,18,6.0,0.0,9.0,54,6,0.0,9.66666666666667,6.125,UPW,2016-08-10
206947,206948,1,21372I95201,131.0,11365.938,11399.34,2528.05,2969.23,1.0,0.0,4048,8,1.0,20211.0,2309.0,121.3,12,10,29569,2309.0,121.3,0.0,0.0,0,0,5,30,6.0,0.0,6.0,36,6,0.0,1.8,1.6666666666666698,UPW,2016-07-09
30560,30561,1,63077I90587,1125.0,5987.76333333334,6018.3500000000095,369.83,449.83,10.0,0.0,4048,3,8.0,9635.0,4048.0,216.4,6,31,12476,1243.0,32.9,0.0,0.0,0,0,1,6,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-16
48922,48923,1,76286I84453,169.0,6883.0,8633.91999999998,3299.52,5526.04,3.0,0.0,770,2,26.0,6557.0,3278.5,3.5,7,9,12818,770.0,7.0,0.0,0.0,0,0,3,18,6.0,0.0,5.0,30,6,0.0,7.0,9.5,UPW,2016-08-13
173548,173549,1,88018I85338,297.0,15570.752,15613.88,3398.16,4824.12,3.0,0.0,770,13,0.0,17139.0,773.0,29.5,16,0,20618,773.0,72.0,0.0,0.0,0,0,8,48,6.0,0.0,10.0,60,6,0.0,3.625,8.4,UPW,2016-07-18
2343,2344,1,55457I82732,193.0,7019.0,7798.95,897.05,1116.61,6.0,0.0,770,7,2.0,6159.0,770.0,28.0,12,2,10784,770.0,33.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-02
80620,80621,1,04952I84450,2022.0,5293.99333333334,5322.60000000001,756.4399999999989,865.149999999999,4.0,0.0,770,13,727120.922179893,12346.0,773.0,59.45,18,1,16382,773.0,59.45,0.0,0.0,0,0,6,36,6.0,0.0,8.0,48,6,0.0,5.16666666666667,4.71428571428571,UPW,2016-07-07
168018,168019,1,51749I85349,170.0,17.437333333333303,17.437333333333303,205.4,205.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-13
118019,118020,1,99821I90840,659.0,165.36,165.36,-97.8,-97.8,7.0,0.0,2309,5,3.0,10005.0,2309.0,28.1999999999998,5,3,10005,2309.0,28.1999999999998,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,5.2,5.2,UPW,2016-06-30
55357,55358,1,45665I81712,731.0,67.79933333333331,67.79933333333331,698.23,698.23,7.0,0.0,3178,4,2.0,6437.0,1543.0,18.05,5,2,7210,1539.0,22.3,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.5,2.5,UPW,2016-06-13
178295,178296,1,64008I82739,967.0,62.3946666666667,62.3946666666667,1216.64,1216.64,1.0,0.0,1924,5,1.0,6167.0,773.0,19.27,5,1,6167,773.0,19.27,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,90.0,90.0,UPW,2016-06-08
10254,10255,1,25072I91190,372.0,3948.3423333333294,3976.33,590.26,700.26,4.0,0.0,1539,4,6.0,6156.0,1539.0,72.7,8,5,11128,1539.0,72.7,0.0,0.0,0,0,3,18,6.0,0.0,4.0,24,6,0.0,5.0,4.25,UPW,2016-07-11
28882,28883,0,16453I70784,129.0,89.9066666666667,89.9066666666667,444.18,444.18,4.0,0.0,773,2,13.0,12647.0,6323.5,115.0,2,13,12647,6323.5,115.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-22
156915,156916,1,73124I89234,1161.0,6702.5173333333305,6717.52,4105.87,4617.719999999989,5.0,0.0,770,7,7.0,5390.0,770.0,27.9,8,3,6929,770.0,27.9,0.0,0.0,0,0,5,30,6.0,0.0,6.0,36,6,0.0,2.25,2.2,UPW,2016-07-29
89737,89738,1,51224I95201,184.0,8341.97599999999,8357.23999999998,4122.17,4169.93,3.0,0.0,2309,5,4.0,10978.0,2309.0,15.0,7,4,17739,2309.0,15.0,0.0,0.0,0,0,5,30,6.0,0.0,6.0,36,6,0.0,5.6,5.33333333333333,UPW,2016-07-08
207485,207486,1,90019I70789,108.0,6081.36933333333,6125.24,7837.95,9070.35,3.0,0.0,1539,3,18.0,5387.0,1539.0,16.0,5,13,13510,2309.0,16.0,0.0,0.0,0,0,2,24,12.0,0.0,2.0,24,12,0.0,0.0,0.0,UPW,2016-07-13
115068,115069,1,64340I89238,280.0,3925.2,3954.0000000000105,13295.64,15994.04,1.0,0.0,1539,4,9.0,5387.0,1539.0,67.0,14,0,14584,1243.0,47.5,0.0,0.0,0,0,2,12,6.0,0.0,7.0,42,6,0.0,20.0,9.14285714285714,UPW,2016-07-16
56116,56117,1,70249I90580,382.0,3.96666666666667,3.96666666666667,28.0,28.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-14
209109,209110,1,60995I90843,82.0,170.73,170.73,1090.53,1090.53,2.0,0.0,1539,15,0.0,19254.0,1539.0,19.0,16,0,20027,1539.0,19.5,0.0,0.0,0,0,11,66,6.0,0.0,11.0,66,6,0.0,1.7,1.7,UPW,2016-06-27
111328,111329,1,35039I84456,740.0,20925.7466666666,21034.9,19056.28,21125.9000000001,3.0,0.0,8000,5,8.0,24666.0,4048.0,10.0,12,4,54085,4057.5,20.5,0.0,0.0,0,0,3,18,6.0,0.0,4.0,24,6,0.0,3.5,2.6666666666666696,UPW,2016-07-14
157988,157989,1,29773I91190,120.0,6158.19333333333,6199.28999999999,709.93,964.83,5.0,0.0,1539,4,3.0,12921.0,1928.0,135.0,7,3,18342,1554.0,170.0,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-07-10
88028,88029,1,16754I82736,1123.0,46.8,46.8,183.06,183.06,3.0,0.0,773,7,3.0,5411.0,773.0,93.3,7,3,5411,773.0,93.3,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,4.2,4.2,UPW,2016-06-27
203396,203397,1,05129I90848,535.0,1565.28166666667,1569.05,435.0,450.0,3.0,0.0,3178,5,7.0,12414.0,2309.0,52.5,6,39,14134,2309.0,35.5,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,3.8,3.8,UPW,2016-07-01
34418,34419,1,22731I89231,1085.0,1550.0,1550.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-08-17
11813,11814,1,01130I88649,424.0,15008.0,15008.0,2193.47,2193.47,3.0,0.0,1924,5,559915.799298324,8850.0,1924.0,43.0,5,4,8850,1924.0,43.0,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,50.75,50.75,UPW,2016-07-24
11346,11347,1,15288I90587,1312.0,31232.0,33176.3699999999,3720.64,4680.9400000000105,1.0,0.0,4048,16,1.0,28975.0,1539.0,734217.862249352,35,1,51486,1539.0,17.6799999999998,0.0,0.0,0,0,12,72,6.0,0.0,26.0,156,6,0.0,2.69230769230769,2.81481481481481,UPW,2016-08-02
65790,65791,1,68905I85330,1119.0,5992.07733333333,6010.52,3524.51,3378.49,1.0,0.0,7526,1,0.0,7526.0,7526.0,524.8,1,0,7526,7526.0,524.8,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-14
31066,31067,1,78416I90587,1470.0,15972.527,16045.81,1014.25,1479.99,2.0,0.0,770,7,2.0,8567.0,770.0,39.72,16,1,17044,770.0,22.26,0.0,0.0,0,0,7,42,6.0,0.0,13.0,78,6,0.0,3.8333333333333304,9.846153846153848,UPW,2016-07-29
4573,4574,1,87575I97196,1715.0,23564.0,27545.64,1599.19,3514.35,3.0,0.0,2309,6,6.0,14053.0,2309.0,23.4699999999999,14,6,31372,2309.0,23.4699999999999,0.0,0.0,0,0,7,72,12.0,0.0,15.0,120,12,0.0,3.3333333333333304,2.9285714285714306,UPW,2016-08-02
44987,44988,0,28271I70372,145.0,1027.85,1035.5,4955.3,5811.92,43.0,0.0,2320,0,0.0,0.0,0.0,0.0,2,32,6387,3193.5,114.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-09
100987,100988,1,12429I70782,348.0,18432.0,28042.87,3569.18,5320.09,1.0,65.0,8000,5,3.0,21683.0,4048.0,351.0,8,3,37009,4917.5,78.5,0.0,0.0,1,0,1,6,6.0,0.0,3.0,18,6,0.0,6.0,53.75,UPW,2016-08-13
85961,85962,1,88691I88659,1062.0,124.063666666667,124.063666666667,29.83,29.83,2.0,0.0,2309,2,4.0,5487.0,2743.5,290.75,2,4,5487,2743.5,290.75,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-19
185747,185748,0,71865I70780,272.0,23.646,23.646,2529.87,2529.87,14.0,0.0,3178,1,0.0,3178.0,3178.0,22.0,1,0,3178,3178.0,22.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-21
42303,42304,1,54014I88698,1096.0,8786.560666666659,8866.77999999999,4479.72,5419.66999999999,6.0,0.0,4048,10,1.0,26009.0,1928.0,159.47,14,1,34871,1928.0,203.47,0.0,0.0,0,0,3,24,12.0,0.0,5.0,36,12,0.0,2.0,1.75,UPW,2016-07-11
87934,87935,1,90960I84458,1067.0,25613.0,25613.0,3486.15,3486.15,3.0,0.0,8000,4,5.0,18405.0,4048.0,462.0,4,5,18405,4048.0,462.0,0.0,0.0,0,0,3,36,12.0,1.0,3.0,36,12,1.0,1.5,1.5,UPW,2016-07-21
116679,116680,1,91625I90586,949.0,29.835,29.835,107.19,107.19,12.0,0.0,2309,2,18.0,3079.0,1539.5,64.4,3,19,4026,947.0,72.4,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,5.0,5.0,UPW,2016-06-27
171042,171043,1,52901I82737,810.0,2900.637,2900.90999999999,2714.5,2855.44,2.0,0.0,770,3,1.0,2310.0,770.0,75.0,4,1,3257,770.0,40.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-09
109343,109344,0,24996I82731,343.0,2575.1,2575.25,452.46,530.760000000001,4.0,0.0,1539,1,0.0,1539.0,1539.0,21.5,1,0,1539,1539.0,21.5,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,28.5,28.5,UPW,2016-07-18
3056,3057,1,33159I90845,192.0,10.910666666666698,10.910666666666698,1698.2,1698.2,6.0,0.0,770,2,3.0,1540.0,770.0,0.5,2,3,1540,770.0,0.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-14
81684,81685,1,84553I70373,420.0,26.1,26.1,1046.32,1046.32,1.0,0.0,770,4,3.0,4618.0,1154.5,89.0,5,19,6165,1539.0,78.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-29
78468,78469,1,44774I70783,95.0,19894.0,19902.11,3476.49,3476.49,1.0,0.0,1539,7,4.0,16361.0,2309.0,39.0,7,4,16361,2309.0,39.0,0.0,0.0,0,0,2,24,12.0,0.0,2.0,24,12,0.0,0.0,0.0,UPW,2016-08-01
44728,44729,1,79867I90586,1224.0,950.773333333333,950.7999999999989,1595.94,1635.98,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-01
15889,15890,1,28590I84451,482.0,3030.4866666666603,3052.1,3363.51,3622.07,1.0,0.0,1539,10,2.0,17900.0,1539.0,108.1,16,2,23649,1539.0,36.6,0.0,0.0,0,0,7,42,6.0,0.0,8.0,48,6,0.0,2.0,2.44444444444444,UPW,2016-07-04
145865,145866,1,83448I85348,376.0,13605.0,25014.0000000001,4717.3,6135.62,11.0,0.0,4048,4,7.0,7127.0,1154.5,314.0,17,0,33490,1539.0,147.0,0.0,0.0,0,0,4,30,12.0,0.0,12.0,78,12,0.0,2.3333333333333304,2.54545454545455,UPW,2016-08-13
62244,62245,1,15611I89235,1761.0,20290.0,23901.99,5568.16,6868.66000000001,6.0,0.0,770,5,11.0,13884.0,770.0,503.0,13,6,34399,3178.0,503.0,0.0,0.0,0,0,1,12,12.0,0.0,2.0,18,12,0.0,0.0,6.5,UPW,2016-08-12
142870,142871,1,55508I91190,157.0,11240.0,11975.5,6703.25,10576.22,2.0,0.0,2309,7,4.0,10775.0,1539.0,41.0,10,4,13857,1539.0,36.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-13
75900,75901,1,55459I70378,465.0,1361.904,1376.13,48.0,60.0,13.0,0.0,1539,1,0.0,1539.0,1539.0,25.0,2,27,7353,3676.5,27.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-06
94204,94205,1,05400I84459,159.0,14261.950666666698,14378.66,1594.03,889.7899999999969,2.0,0.0,1539,5,15.0,6168.0,1539.0,0.0,6,6,7707,1539.0,5.0,0.0,0.0,0,0,7,60,12.0,0.0,8.0,66,12,0.0,5.28571428571429,6.25,UPW,2016-07-08
79615,79616,1,73425I95202,213.0,4117.49999999999,4124.99999999999,284.13,320.13,4.0,0.0,1539,3,11.0,4617.0,1539.0,83.0,4,54,6164,1539.0,86.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,13.333333333333302,13.333333333333302,UPW,2016-07-09
94958,94959,1,40193I90847,129.0,1900.168,1900.21,925.4100000000011,956.730000000001,6.0,0.0,1539,1,0.0,1539.0,1539.0,66.5,1,0,1539,1539.0,66.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-06
108659,108660,1,08903I82734,108.0,3869.6479999999997,3921.28000000001,796.06,977.43,5.0,0.0,1539,13,2.0,15393.0,1539.0,48.0,15,2,18487,1539.0,48.0,0.0,0.0,0,0,2,12,6.0,0.5,2.0,12,6,0.5,0.0,0.0,UPW,2016-07-07
29805,29806,1,99202I85350,1544.0,67.1293333333333,67.1293333333333,457.01,457.01,3.0,0.0,1539,6,13.0,7224.0,773.0,17.5,6,13,7224,773.0,17.5,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,3.3333333333333304,3.3333333333333304,UPW,2016-06-23
198904,198905,0,20776I95201,444.0,951.0160000000011,951.0400000000011,4086.96,4086.96,0.0,84.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-18
110924,110925,1,57299I70378,184.0,0.7,0.7,2.91,2.91,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-03
197106,197107,1,30138I84451,1321.0,3185.0,3723.3599999999897,199.12,1435.08,15.0,0.0,770,2,11.0,1540.0,770.0,39.3,7,2,5393,770.0,23.3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,UPW,2016-08-06
150440,150441,1,69472I95204,172.0,182.25900000000001,182.25900000000001,2401.11,2401.11,1.0,0.0,4048,12,2.0,24276.0,1543.0,73.0,12,2,24276,1543.0,73.0,0.0,0.0,0,0,6,36,6.0,0.0,6.0,36,6,0.0,3.28571428571429,3.28571428571429,UPW,2016-06-27
198181,198182,1,05030I84456,1085.0,380.56199999999995,380.56199999999995,-725.14,-725.14,1.0,0.0,10000,5,3.0,40183.0,8000.0,163.67,5,3,40183,8000.0,163.67,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.6666666666666696,2.6666666666666696,UPW,2016-06-13
